"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Status Code","Status","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"Hyperlink","https://nextdrawlogic.com/author/zanele-shabelo/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax & Law How Much Tax Do You Pay on Lottery Winnings in South Africa? (2026) 📅 30 May 2026","","True","","","404","Not Found","Root-Relative","//body/main/section/div/a[@class='article-card'][2]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/common-lottery-mistakes-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","tax on lottery winnings in South Africa","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='article-body']/section[@id='mistakes']/ul/li[9]/div[@class='ndl-mistake-body']/div/div/p/a[2]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/common-lottery-mistakes-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Lottery Tax in SA","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[3]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/hot-and-cold-numbers-for-powerball-and-lotto-do-they-really-work/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Lottery Tax in SA 2026","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/is-sa-lottery-rigged/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Lottery Tax in SA","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[4]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/how-to-check-lotto-results-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Lottery Tax in SA 2026","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[3]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/hot-and-cold-numbers-guide/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax on Lottery Winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[4]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/check-lotto-results-instantly-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","tax on lottery winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='article-body']/section[@id='verify']/p[2]/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/check-lotto-results-instantly-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax on Winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[4]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/lottery-tips-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","tax on lottery winnings in South Africa","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='article-body']/section[@id='claim']/div/div[@class='ndl-callout-body']/p/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/lottery-tips-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax on Winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='ndl-cta']/div/a[@class='btn-secondary'][2]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/lottery-tips-south-africa/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax on Lottery Winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[1]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/lotto-odds-explained/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax on Lottery Winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[3]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/daily-lotto-guide/","https://nextdrawlogic.com/blog/tax-on-lottery-winnings-south-africa/","🧾 Tax on Lottery Winnings","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/author/zanele-shabelo/","https://nextdrawlogic.com/blog/best-strategies-win-lotto-powerball/","🎯 Strategy Best Strategies to Win Lotto or PowerBall in South Africa (2026) 📅 30 May 2026","","True","","","404","Not Found","Root-Relative","//body/main/section/div/a[@class='article-card'][3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/hot-and-cold-numbers-for-powerball-and-lotto-do-they-really-work/","https://nextdrawlogic.com/blog/best-strategies-win-lotto-powerball/","🎯 Best Winning Strategies 2026","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[1]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/how-to-check-lotto-results-south-africa/","https://nextdrawlogic.com/blog/best-strategies-win-lotto-powerball/","🎯 Best Winning Strategies 2026","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[1]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/author/derrick-mos/","https://nextdrawlogic.com/authors/","Authors","","True","","","404","Not Found","Absolute","//body/main/nav/a[2]","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/author/zanele-shabelo/","https://nextdrawlogic.com/authors/","Authors","","True","","","404","Not Found","Absolute","//body/main/nav/a[2]","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/how-much-tax-do-you-pay-on-lottery-winnings-in-south-africa/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","📋 How to Claim a Prize","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='ndl-cta']/div/a[@class='btn-secondary'][3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/author/zanele-shabelo/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","📋 How-To How to Claim a Lottery Prize in South Africa – Step-by-Step Guide 📅 14 Apr 2026","","True","","","404","Not Found","Root-Relative","//body/main/section/div/a[@class='article-card'][6]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/common-lottery-mistakes-south-africa/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","step-by-step South Africa lottery prize claiming guide","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='article-body']/section[@id='mistakes']/ul/li[9]/div[@class='ndl-mistake-body']/div/div/p/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/common-lottery-mistakes-south-africa/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","📋 How to Claim a Prize","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[4]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/hot-and-cold-numbers-for-powerball-and-lotto-do-they-really-work/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","📋 How to Claim a Prize","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[3]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/lotto-vs-daily-lotto-south-africa/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","How to Claim a Lottery Prize in South Africa: Step-by-Step","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='article-body']/div/ul/li[1]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/how-to-check-lotto-results-south-africa/","https://nextdrawlogic.com/blog/how-to-claim-lottery-prize-south-africa/","📋 How to Claim a Prize","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[4]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/author/derrick-mos/","https://nextdrawlogic.com/contact/?ref=derrick-mos","💬 Send Feedback","","True","","","404","Not Found","Root-Relative","//body/main/div[@class='author-contact']/div/a[@class='contact-link'][1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/how-much-tax-do-you-pay-on-lottery-winnings-in-south-africa/","https://nextdrawlogic.com/about/","ℹ️ About NextDrawLogic","","False","","nofollow","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][4]/ul/li[4]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/13-jun-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='disclaimer-box']/p[@class='legal-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/16-jun-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/13-jun-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/23-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/27-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/20-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/9-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/30-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/10-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/8-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/3-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/13-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/6-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/13-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/23-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/16-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/16-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/6-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/13-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/27-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/30-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/3-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/20-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/7-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/10-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/10-june-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/13-june-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/13-june-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/13-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/11-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/16-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/15-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/12-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/14-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/10-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/13-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/3-june-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/27-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/6-june-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/30-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/9-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/20-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/13-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/9-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/23-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/16-may-2026","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/6-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/06-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto/03-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/13-jun-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/03-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/06-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/09-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/3-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/4-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/5-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/1-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/28-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/30-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/2-june-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/daily-lotto/26-may-2026/","https://nextdrawlogic.com/about/","About Us","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='rg-box']/p[@class='rg-links']/a[1]","Content","HTML","0","0"
